19595,"30.303818,35.778217",30000,410,1669365591
19658,"30.205948,35.699051",30000,410,1669365654
19721,"30.108265,35.620312",30000,410,1669365717
19784,"30.009613,35.540985",30000,412,1669365780
19844,"29.916595,35.4664",30000,406,1669365840
19906,"29.822662,35.391136",30000,404,1669365902
19968,"29.72525,35.313332",30000,402,1669365964
20029,"29.63324,35.239967",30000,405,1669366025
20091,"29.547543,35.151833",30000,394,1669366087
20151,"29.475807,35.054951",30000,390,1669366147
20215,"29.397263,34.961082",28075,394,1669366211
20277,"29.305239,34.886063",25950,392,1669366273
20338,"29.216858,34.81636",24150,375,1669366334
20399,"29.129288,34.747433",22275,370,1669366395
20460,"29.044407,34.681145",21000,354,1669366456
20470,"29.030731,34.673012",20850,358,1669366466
20473,"29.026108,34.670898",20775,360,1669366469
20476,"29.021393,34.669102",20700,363,1669366472
20479,"29.016428,34.667465",20625,365,1669366475
20482,"29.011276,34.665985",20550,366,1669366478
20485,"29.006142,34.664558",20450,366,1669366481
20488,"29.001205,34.663265",20375,367,1669366484
20491,"28.996262,34.661972",20300,367,1669366487
20494,"28.991476,34.660736",20225,367,1669366490
20497,"28.986496,34.659443",20150,366,1669366493
20500,"28.98056,34.657906",20050,366,1669366496
20561,"28.880493,34.631813",18425,360,1669366557
20623,"28.780884,34.606037",16625,362,1669366619
20656,"28.726595,34.592014",15850,354,1669366652
20687,"28.678802,34.579784",15275,343,1669366683
20718,"28.631117,34.567513",14675,334,1669366714
20751,"28.581026,34.554588",13900,330,1669366747
20782,"28.53566,34.542866",13075,328,1669366778
20815,"28.486496,34.530399",12425,319,1669366811
20846,"28.443464,34.520119",11900,308,1669366842
20858,"28.426287,34.516026",11750,304,1669366854
20870,"28.409637,34.512016",11625,297,1669366866
20883,"28.393047,34.508003",11450,293,1669366879
20894,"28.377918,34.504395",11200,291,1669366890
20906,"28.361765,34.500519",10900,292,1669366902
20917,"28.348618,34.497334",10650,292,1669366913
20931,"28.329117,34.492527",10425,288,1669366927
20944,"28.311768,34.488354",10225,285,1669366940
20955,"28.298355,34.485237",10125,278,1669366951
20975,"28.272537,34.479111",9700,275,1669366971
20989,"28.254913,34.474888",9325,278,1669366985
21003,"28.238663,34.470924",8950,280,1669366999
21015,"28.2222,34.466911",8650,282,1669367011
21033,"28.199158,34.461365",8150,286,1669367029
21046,"28.182491,34.457378",7850,287,1669367042
21058,"28.166519,34.453548",7625,284,1669367054
21070,"28.151367,34.449955",7400,283,1669367066
21083,"28.134842,34.445995",7150,281,1669367079
21095,"28.119461,34.442245",6950,278,1669367091
21108,"28.103958,34.43853",6675,277,1669367104
21120,"28.08783,34.434532",6375,277,1669367116
21131,"28.073374,34.430775",6125,277,1669367127
21137,"28.066589,34.428986",6000,276,1669367133
21199,"27.993851,34.406223",4825,247,1669367195
21204,"27.988266,34.404163",4800,240,1669367200
21212,"27.979843,34.400463",4750,234,1669367208
21215,"27.977005,34.39909",4725,233,1669367211
21217,"27.975037,34.398087",4725,233,1669367213
21221,"27.970917,34.395973",4675,231,1669367217
21224,"27.968399,34.394653",4650,231,1669367220
21228,"27.964966,34.39286",4600,229,1669367224
21230,"27.961945,34.391327",4550,229,1669367226
21236,"27.956434,34.388447",4450,228,1669367232
21243,"27.950476,34.385429",4350,228,1669367239
21249,"27.944183,34.38224",4225,228,1669367245
21255,"27.938232,34.379337",4125,228,1669367251
21261,"27.932367,34.376537",4050,226,1669367257
21267,"27.926743,34.373837",4000,222,1669367263
21273,"27.921021,34.37109",3975,218,1669367269
21279,"27.916027,34.368774",3950,212,1669367275
21286,"27.909323,34.365604",3950,206,1669367282
21292,"27.903992,34.36311",3950,200,1669367288
21298,"27.899185,34.360931",3950,196,1669367294
21304,"27.893867,34.358475",3950,194,1669367300
21310,"27.888702,34.356113",3950,192,1669367306
21317,"27.88344,34.353722",3950,189,1669367313
21322,"27.878738,34.351608",3950,190,1669367318
21329,"27.873339,34.349072",3950,189,1669367325
21334,"27.869148,34.346748",3925,188,1669367330
21338,"27.866364,34.344818",3900,188,1669367334
21341,"27.864029,34.342846",3850,187,1669367337
21344,"27.862015,34.341084",3800,187,1669367340
21347,"27.859978,34.339142",3750,187,1669367343
21350,"27.858023,34.337292",3700,187,1669367346
21354,"27.855974,34.335285",3650,187,1669367350
21357,"27.854004,34.33326",3600,186,1669367353
21360,"27.852081,34.331291",3550,185,1669367356
21363,"27.85025,34.329426",3500,186,1669367359
21366,"27.848328,34.327457",3450,185,1669367362
21369,"27.846451,34.325436",3400,185,1669367365
21372,"27.844574,34.323467",3350,185,1669367368
21375,"27.842428,34.321236",3300,185,1669367371
21381,"27.838486,34.317039",3200,185,1669367377
21387,"27.834686,34.312996",3100,184,1669367383
21393,"27.83107,34.309162",3025,184,1669367389
21399,"27.827271,34.305122",3000,183,1669367395
21405,"27.823854,34.301483",2975,185,1669367401
21412,"27.819809,34.297138",2975,179,1669367408
21418,"27.816032,34.29319",3000,174,1669367414
21424,"27.812262,34.289227",3000,176,1669367420
21430,"27.808956,34.285423",3000,178,1669367426
21433,"27.807404,34.283096",2975,177,1669367429
21436,"27.806168,34.280506",2950,176,1669367432
21439,"27.805372,34.277924",2900,174,1669367435
21442,"27.804932,34.275166",2875,172,1669367438
21445,"27.80484,34.272575",2825,172,1669367441
21448,"27.805115,34.270142",2800,171,1669367444
21451,"27.80571,34.267601",2775,170,1669367447
21454,"27.806763,34.265011",2725,169,1669367450
21457,"27.808044,34.262886",2700,168,1669367453
21461,"27.810028,34.260494",2650,166,1669367457
21463,"27.810678,34.259861",2625,166,1669367459
21467,"27.813446,34.258015",2550,166,1669367463
21470,"27.816359,34.256905",2475,168,1669367466
21472,"27.817802,34.256584",2425,169,1669367468
21476,"27.821091,34.256252",2350,172,1669367472
21479,"27.823471,34.256199",2300,174,1669367475
21482,"27.826035,34.256252",2250,175,1669367478
21485,"27.828508,34.256374",2225,175,1669367481
21488,"27.830976,34.256535",2200,174,1669367484
21491,"27.833258,34.256798",2175,174,1669367487
21492,"27.834002,34.256851",2175,174,1669367488
21503,"27.843033,34.258858",2175,182,1669367499
21506,"27.84581,34.259827",2150,181,1669367502
21510,"27.848341,34.260971",2150,179,1669367506
21513,"27.850708,34.262264",2175,178,1669367509
21516,"27.852856,34.263664",2175,178,1669367512
21519,"27.854485,34.264877",2175,177,1669367515
21522,"27.857092,34.267097",2175,177,1669367518
21525,"27.858953,34.268894",2175,176,1669367521
21528,"27.860733,34.270763",2175,176,1669367524
21531,"27.862585,34.272747",2175,176,1669367527
21534,"27.864307,34.274597",2175,176,1669367530
21537,"27.866135,34.276516",2175,176,1669367533
21541,"27.867939,34.2784",2175,178,1669367537
21543,"27.869751,34.280296",2175,179,1669367539
21547,"27.871582,34.282162",2175,179,1669367543
21553,"27.875427,34.286152",2175,177,1669367549
21559,"27.879251,34.290073",2175,176,1669367555
21565,"27.883022,34.294086",2175,178,1669367561
21571,"27.886745,34.29789",2175,180,1669367567
21576,"27.889679,34.3009",2075,181,1669367572
21583,"27.894104,34.305431",1950,181,1669367579
21589,"27.897732,34.30909",1850,182,1669367585
21595,"27.901657,34.313049",1750,181,1669367591
21602,"27.905739,34.317379",1675,176,1669367598
21607,"27.908295,34.320045",1650,174,1669367603
